"","cpd_id","wilcox","wilcox_BH","FC","log2FC"
"1","ENSG00000000003",0.310890371509656,0.565276986626337,0.861286331810441,-0.215435158298644
"2","ENSG00000000419",0.455502848354796,0.692124632763596,0.927371143674649,-0.108781258756306
"3","ENSG00000000457",0.453130655207553,0.690559752471706,1.00481346734837,0.00692770567428426
"4","ENSG00000000460",0.0818578678653052,0.255425530868007,1.1541679024551,0.206853115161152
"5","ENSG00000000938",0.0001760589196021,0.00416189723657617,0.566618755289282,-0.819549738644322
"6","ENSG00000000971",0.000111118540824916,0.00316779355350842,0.449904642225882,-1.15230884181413
"7","ENSG00000001036",8.02988684402733e-05,0.00263685337174242,0.618777582353748,-0.692507164443213
"8","ENSG00000001084",0.00017340080187228,0.00411801468453097,0.524495918741959,-0.930996548078421
"9","ENSG00000001167",0.819794352048933,0.920441979733996,1.03740381886198,0.0529775856324803
"10","ENSG00000001460",0.868968643516777,0.94426052461112,0.997028221948735,-0.00429375266185633
"11","ENSG00000001461",0.422978805777911,0.665552414826134,0.948302199756438,-0.0765812123309189
"12","ENSG00000001497",0.455501111683007,0.692124632763596,1.06498133384904,0.0908281442544775
"13","ENSG00000001561",0.0518660799948729,0.191915288143401,0.801126964870455,-0.319897191737235
"14","ENSG00000001617",0.606877844444922,0.800133235088349,1.0916839326321,0.126555223631877
"15","ENSG00000001626",0.00239117938565357,0.0236960026619983,0.602078409789893,-0.731976710811505
"16","ENSG00000001629",0.180452637145901,0.414847786077382,0.912820067501462,-0.131597586601471
"17","ENSG00000001630",0.297943459914866,0.552045916310771,0.988650368339426,-0.0164676861818483
"18","ENSG00000001631",0.465048783298,0.700056433154399,1.01563033178465,0.0223753868072507
"19","ENSG00000002016",0.30529400347015,0.559666289461729,1.05564900176451,0.0781302252367015
"20","ENSG00000002079",0.285324611462596,0.539753918165061,1.175036828713,0.232705975317039
"21","ENSG00000002330",0.519469501179066,0.738849572405983,1.27981515909927,0.35593545998533
"22","ENSG00000002549",0.0011140446215205,0.0139289992131151,0.582665757164464,-0.779259567831172
"23","ENSG00000002586",0.0116820597185717,0.0713310594712443,0.722009103880378,-0.469911066583407
"24","ENSG00000002587",0.186927211664887,0.423990863778247,0.730067126684284,-0.45389897489167
"25","ENSG00000002726",0.103912194149346,0.296715704290006,0.772739640587845,-0.371945686564422
