"","log2fc","logCPM","LR","pvalue","ENSEMBL","SYMBOL","ENTREZID","is_sig","is_lipid","is_use"
"ENSG00000000003",-0.132449992086771,4.65667637301226,0.323246196472894,0.569663299584311,"ENSG00000000003","TSPAN6","7105",FALSE,FALSE,FALSE
"ENSG00000000419",-0.0285956750963711,3.79634169385857,0.0260282531473877,0.871831337843769,"ENSG00000000419","DPM1","8813",FALSE,FALSE,FALSE
"ENSG00000000938",-0.52227017073727,3.28460192205204,2.75847608835203,0.0967403489201545,"ENSG00000000938","FGR","2268",FALSE,FALSE,FALSE
"ENSG00000001036",-0.401981913195198,4.56398361749394,6.10826695337362,0.0134550999679989,"ENSG00000001036","FUCA2","2519",TRUE,FALSE,FALSE
"ENSG00000001084",-0.182574534006796,6.25695321446003,0.579970473285528,0.446323894693396,"ENSG00000001084","GCLC","2729",FALSE,FALSE,FALSE
"ENSG00000001460",-0.0816157273815402,3.82757293819804,0.409437443331143,0.52225517505812,"ENSG00000001460","STPG1","90529",FALSE,FALSE,FALSE
"ENSG00000001461",-0.0647432113730515,5.97997839550511,0.254150711919493,0.614167479384351,"ENSG00000001461","NIPAL3","57185",FALSE,FALSE,FALSE
"ENSG00000001497",-0.115975313367226,5.66150317556436,1.06480453395653,0.302121934424264,"ENSG00000001497","LAS1L","81887",FALSE,FALSE,FALSE
"ENSG00000001561",-0.0435903562689646,5.68911525404495,0.0257713921095615,0.872459884017589,"ENSG00000001561","ENPP4","22875",FALSE,FALSE,FALSE
"ENSG00000001630",-0.366483891163593,6.29263858912134,4.67842877944523,0.0305436727487113,"ENSG00000001630","CYP51A1","1595",TRUE,FALSE,FALSE
"ENSG00000002079",-0.129592109362476,1.5930210299929,0.362619291178021,0.547055134666565,"ENSG00000002079","MYH16","84176",FALSE,FALSE,FALSE
"ENSG00000002549",-0.189347065666276,5.34234855411223,0.878359607466876,0.348651363600626,"ENSG00000002549","LAP3","51056",FALSE,FALSE,FALSE
"ENSG00000002586",-0.770962740302009,6.20392789695272,8.91176498082771,0.0028333928726316,"ENSG00000002586","CD99","4267",TRUE,FALSE,FALSE
"ENSG00000002587",-0.261789969730127,4.43630007568817,1.26878699801027,0.259994361626741,"ENSG00000002587","HS3ST1","9957",FALSE,FALSE,FALSE
"ENSG00000002726",-1.63150866052209,4.55331680131343,13.7629683523159,0.000207384141716619,"ENSG00000002726","AOC1","26",TRUE,FALSE,TRUE
"ENSG00000002822",-0.105110979158212,5.22268803354114,0.20418372321187,0.651364848835553,"ENSG00000002822","MAD1L1","8379",FALSE,FALSE,FALSE
"ENSG00000002834",-0.000138571983469325,7.22127473125333,9.33066971242624e-07,0.999229280402425,"ENSG00000002834","LASP1","3927",FALSE,FALSE,FALSE
"ENSG00000002919",-0.202671722171956,4.75158599430958,2.84864302625432,0.091451096074729,"ENSG00000002919","SNX11","29916",FALSE,FALSE,FALSE
"ENSG00000002933",-0.753423805723434,5.55593494480616,10.0567333939309,0.00151792130060448,"ENSG00000002933","TMEM176A","55365",TRUE,FALSE,FALSE
"ENSG00000003056",-0.104072524291888,5.75225651533117,0.456282496741395,0.499366497491969,"ENSG00000003056","M6PR","4074",FALSE,FALSE,FALSE
"ENSG00000003096",-0.297788766860642,2.80257346488119,0.894277347883772,0.344320813369284,"ENSG00000003096","KLHL13","90293",FALSE,FALSE,FALSE
"ENSG00000003137",-0.195401706019029,3.18443167804461,0.450462934410979,0.502115196151948,"ENSG00000003137","CYP26B1","56603",FALSE,TRUE,FALSE
"ENSG00000003147",-0.336339554488267,6.24607441588023,2.17808043569272,0.139988966684626,"ENSG00000003147","ICA1","3382",FALSE,FALSE,FALSE
"ENSG00000003393",-0.00355687486327229,6.02855325711276,0.000669526751551075,0.979356868987224,"ENSG00000003393","ALS2","57679",FALSE,FALSE,FALSE
"ENSG00000003989",-0.486968755390358,4.65909192483849,2.5104285276955,0.113095174451977,"ENSG00000003989","SLC7A2","6542",FALSE,FALSE,FALSE
"ENSG00000004059",-0.143542904765137,6.04995754550198,1.29418176262293,0.255278732928998,"ENSG00000004059","ARF5","381",FALSE,FALSE,FALSE
"ENSG00000004142",-0.166724739235237,5.94557037095842,3.08206334346644,0.079160042274024,"ENSG00000004142","POLDIP2","26073",FALSE,FALSE,FALSE
"ENSG00000004399",-0.0483720997465059,7.83037539887499,0.0984040120044938,0.753753353663796,"ENSG00000004399","PLXND1","23129",FALSE,FALSE,FALSE
"ENSG00000004455",-0.083640131463856,7.25351222726428,0.874891861783425,0.349604584880333,"ENSG00000004455","AK2","204",FALSE,FALSE,FALSE
"ENSG00000004478",-0.314094463222948,6.65416662166094,4.53275661418115,0.033252014040354,"ENSG00000004478","FKBP4","2288",TRUE,FALSE,FALSE
"ENSG00000004487",-0.0314559969403225,7.17056591490347,0.0552838146353309,0.81411163446027,"ENSG00000004487","KDM1A","23028",FALSE,FALSE,FALSE
"ENSG00000004660",-0.150025552018992,4.17799215307843,0.672594293304797,0.412148577944369,"ENSG00000004660","CAMKK1","84254",FALSE,FALSE,FALSE
"ENSG00000004700",-0.103666897100901,5.84733394124886,0.43778101140532,0.508195415654732,"ENSG00000004700","RECQL","5965",FALSE,FALSE,FALSE
"ENSG00000004777",-0.0939513926474771,6.69262170885479,0.212047069694606,0.645167641383686,"ENSG00000004777","ARHGAP33","115703",FALSE,FALSE,FALSE
"ENSG00000004779",-0.171457739138463,3.78851042648432,1.03449404037063,0.309105479070413,"ENSG00000004779","NDUFAB1","4706",FALSE,TRUE,FALSE
"ENSG00000004799",-0.304540937052053,4.87658097042047,0.972510861600085,0.324054774614928,"ENSG00000004799","PDK4","5166",FALSE,TRUE,FALSE
"ENSG00000004809",-0.426052157360031,0.13430647873908,1.13727888881162,0.286228047094881,"ENSG00000004809","SLC22A16","85413",FALSE,FALSE,FALSE
"ENSG00000004848",-0.873086449028777,1.815349503067,2.39359031501698,0.121833531298093,"ENSG00000004848","ARX","170302",FALSE,FALSE,FALSE
"ENSG00000004864",-0.12277918098685,5.3511196309856,0.487931169255887,0.484851616666275,"ENSG00000004864","SLC25A13","10165",FALSE,FALSE,FALSE
"ENSG00000004866",-0.0465245501187729,5.06531199249609,0.0696142050262125,0.791899327135424,"ENSG00000004866","ST7","7982",FALSE,FALSE,FALSE
"ENSG00000004939",-0.409025922256493,-1.42620764239657,0.554220855777857,0.456598165097761,"ENSG00000004939","SLC4A1","6521",FALSE,FALSE,FALSE
"ENSG00000004948",-1.1662560776469,-1.8688261032428,5.73676276065844,0.0166133851357997,"ENSG00000004948","CALCR","799",TRUE,FALSE,TRUE
"ENSG00000004961",-0.0818670252360556,3.16439150737076,0.231498305081644,0.630415076558845,"ENSG00000004961","HCCS","3052",FALSE,FALSE,FALSE
"ENSG00000004975",-0.0807409788031999,5.72347642971969,0.412251085915656,0.520829148781533,"ENSG00000004975","DVL2","1856",FALSE,FALSE,FALSE
"ENSG00000005001",-0.00923150130999666,2.1268537930887,0.000498710254746015,0.982183265263058,"ENSG00000005001","PRSS22","64063",FALSE,FALSE,FALSE
"ENSG00000005007",-0.348895132317899,7.56321929810961,5.37268976245353,0.020454412266716,"ENSG00000005007","UPF1","5976",TRUE,FALSE,FALSE
"ENSG00000005020",-0.217022005183121,5.17345736058966,1.10011227512932,0.294241465930546,"ENSG00000005020","SKAP2","8935",FALSE,FALSE,FALSE
"ENSG00000005022",-0.45698076501675,7.08002923588371,9.31496646815346,0.00227289539056104,"ENSG00000005022","SLC25A5","292",TRUE,FALSE,FALSE
"ENSG00000005073",-1.05028677166656,1.00817945516018,2.93888896568896,0.0864701912969529,"ENSG00000005073","HOXA11","3207",FALSE,FALSE,FALSE
"ENSG00000005075",-0.30261052814878,3.72971341231775,3.01377073444915,0.0825600286871074,"ENSG00000005075","POLR2J","5439",FALSE,FALSE,FALSE
"ENSG00000005100",-0.0960677822649051,5.25188801899212,0.504303909974098,0.477615101292858,"ENSG00000005100","DHX33","56919",FALSE,FALSE,FALSE
"ENSG00000005156",-0.101807968331814,6.70149059770785,0.939674296277175,0.332361618394404,"ENSG00000005156","LIG3","3980",FALSE,FALSE,FALSE
"ENSG00000005189",-0.130908094549444,4.85759829693602,0.423912399036396,0.514991261004328,"ENSG00000005189","REXO5","81691",FALSE,FALSE,FALSE
"ENSG00000005194",-0.156269040664729,4.94324618584238,1.93660299478849,0.164037850797021,"ENSG00000005194","CIAPIN1","57019",FALSE,FALSE,FALSE
"ENSG00000005206",-0.0163033060741877,7.65799295577874,0.00911823763134123,0.923926058960869,"ENSG00000005206","SPPL2B","56928",FALSE,FALSE,FALSE
"ENSG00000005381",-0.218275371183069,0.407133682631268,0.137297508563165,0.710982573911524,"ENSG00000005381","MPO","4353",FALSE,FALSE,FALSE
"ENSG00000005448",-0.142001593553705,4.43189764783148,0.737164244760947,0.390570788617873,"ENSG00000005448","WDR54","84058",FALSE,FALSE,FALSE
"ENSG00000005471",-0.647549205186709,0.584831179764399,4.2910078161554,0.0383144477520766,"ENSG00000005471","ABCB4","5244",TRUE,TRUE,FALSE
"ENSG00000005486",-0.204442352026981,5.95561740524705,2.60470204733899,0.106547180530532,"ENSG00000005486","RHBDD2","57414",FALSE,FALSE,FALSE
"ENSG00000005961",-0.152328252363102,2.59331922256495,0.276810939435677,0.598799099078262,"ENSG00000005961","ITGA2B","3674",FALSE,FALSE,FALSE
"ENSG00000006015",-0.223579035503969,4.53768665288123,0.566487227583977,0.45165818481221,"ENSG00000006015","REX1BD","55049",FALSE,FALSE,FALSE
"ENSG00000006025",-0.0137081730218868,4.87370497288316,0.0125148445592771,0.910926669276606,"ENSG00000006025","OSBPL7","114881",FALSE,FALSE,FALSE
"ENSG00000006128",-2.49484387038861,-0.380031660234158,14.3293976360401,0.000153449759731877,"ENSG00000006128","TAC1","6863",TRUE,FALSE,TRUE
"ENSG00000006194",-0.108299135873501,5.50300924778396,0.574717582703016,0.448390340876877,"ENSG00000006194","ZNF263","10127",FALSE,FALSE,FALSE
"ENSG00000006282",-0.12746303263792,5.16968485167537,0.452435348741986,0.501180709250138,"ENSG00000006282","SPATA20","64847",FALSE,FALSE,FALSE
"ENSG00000006327",-0.404160749012533,3.02567420081975,2.60402963782961,0.106592382989904,"ENSG00000006327","TNFRSF12A","51330",FALSE,FALSE,FALSE
"ENSG00000006453",-0.279496781545273,5.87321360948032,3.61866131394252,0.0571348297099155,"ENSG00000006453","BAIAP2L1","55971",FALSE,FALSE,FALSE
"ENSG00000006459",-0.0806153427072927,6.50343836415815,0.211218145325475,0.645814305087945,"ENSG00000006459","KDM7A","80853",FALSE,FALSE,FALSE
"ENSG00000006530",-0.014734824784271,5.77764492325616,0.0185553216807079,0.891649009239408,"ENSG00000006530","AGK","55750",FALSE,FALSE,FALSE
"ENSG00000006534",-0.126133664796609,3.73629285468744,0.298518068786251,0.58481295341134,"ENSG00000006534","ALDH3B1","221",FALSE,FALSE,FALSE
"ENSG00000006606",-1.01854186787276,-3.02151351242416,1.07083371120843,0.300757206117811,"ENSG00000006606","CCL26","10344",FALSE,FALSE,FALSE
"ENSG00000006607",-0.0789549638272155,6.70291306719655,0.30654707965661,0.579806805168233,"ENSG00000006607","FARP2","9855",FALSE,FALSE,FALSE
"ENSG00000006611",-0.139079144139325,3.95839176900721,0.166417708563714,0.683315327163218,"ENSG00000006611","USH1C","10083",FALSE,FALSE,FALSE
"ENSG00000006625",-0.243006183460142,4.06941592306006,1.21492607255888,0.270358715647153,"ENSG00000006625","GGCT","79017",FALSE,FALSE,FALSE
"ENSG00000006634",-0.218956956076717,4.7087418399205,2.1353122543065,0.143941149019859,"ENSG00000006634","DBF4","10926",FALSE,FALSE,FALSE
"ENSG00000006638",-0.0737762663471143,1.26566605231986,0.0895319007715614,0.764773092330901,"ENSG00000006638","TBXA2R","6915",FALSE,FALSE,FALSE
"ENSG00000006695",-0.061903063693025,3.94400301358124,0.204109507252156,0.651424019495027,"ENSG00000006695","COX10","1352",FALSE,FALSE,FALSE
"ENSG00000006712",-0.56489390477983,5.30223329350824,8.32022053088707,0.0039206159781732,"ENSG00000006712","PAF1","54623",TRUE,FALSE,FALSE
"ENSG00000006740",-0.316292595633195,4.54819324924458,2.08773844488827,0.14848573963443,"ENSG00000006740","ARHGAP44","9912",FALSE,FALSE,FALSE
"ENSG00000006744",-0.216604373488563,5.68498127878089,2.9603414563211,0.0853299191626513,"ENSG00000006744","ELAC2","60528",FALSE,FALSE,FALSE
"ENSG00000006747",-0.0945721178272128,5.60205342765245,0.0768606548053583,0.781597714452543,"ENSG00000006747","SCIN","85477",FALSE,FALSE,FALSE
"ENSG00000006831",-0.0992638267537822,6.01183117484891,0.404594527223566,0.524725939994118,"ENSG00000006831","ADIPOR2","79602",FALSE,TRUE,FALSE
"ENSG00000007001",-0.572391194855022,1.02393040170519,4.96492775731808,0.0258663955871499,"ENSG00000007001","UPP2","151531",TRUE,FALSE,FALSE
"ENSG00000007038",-0.268274749783286,1.14233961856915,0.267498298335084,0.605014893193253,"ENSG00000007038","PRSS21","10942",FALSE,FALSE,FALSE
"ENSG00000007062",-1.14576806125476,6.74097850165343,12.3209856127909,0.000447894141024775,"ENSG00000007062","PROM1","8842",TRUE,FALSE,TRUE
"ENSG00000007080",-0.434656923713386,4.2358865516059,2.62798775482408,0.104994702966516,"ENSG00000007080","CCDC124","115098",FALSE,FALSE,FALSE
"ENSG00000007202",-0.0458974178677058,8.48048617774146,0.216401428238356,0.641795636248658,"ENSG00000007202","BLTP2","9703",FALSE,FALSE,FALSE
"ENSG00000007255",-0.223658021132255,2.83696255338084,1.42357915247754,0.232815189361262,"ENSG00000007255","TRAPPC6A","79090",FALSE,FALSE,FALSE
"ENSG00000007372",-0.225356805340869,4.16615635834237,0.340828643739812,0.55935130315663,"ENSG00000007372","PAX6","5080",FALSE,FALSE,FALSE
"ENSG00000007376",-0.158086668935069,4.59124142102552,0.891926900562424,0.344955669824137,"ENSG00000007376","RPUSD1","113000",FALSE,FALSE,FALSE
"ENSG00000007520",-0.205349720344036,4.24281948697851,0.47487399472277,0.490753407121534,"ENSG00000007520","TSR3","115939",FALSE,FALSE,FALSE
"ENSG00000007866",-0.290627723539929,4.42340341350152,1.7858787447381,0.181429104252516,"ENSG00000007866","TEAD3","7005",FALSE,FALSE,FALSE
"ENSG00000007923",-0.181021493808429,5.69841521123536,2.38778149984037,0.122287061146919,"ENSG00000007923","DNAJC11","55735",FALSE,FALSE,FALSE
"ENSG00000007944",-0.586351286195136,5.70313300767118,12.3940758512993,0.000430698101083222,"ENSG00000007944","MYLIP","29116",TRUE,FALSE,FALSE
"ENSG00000008018",-0.340587373664633,5.67269258971758,6.17255609258211,0.0129747013023793,"ENSG00000008018","PSMB1","5689",TRUE,FALSE,FALSE
"ENSG00000008083",-0.559866162145215,6.13546913641929,11.8934935286433,0.000563303687782786,"ENSG00000008083","JARID2","3720",TRUE,FALSE,FALSE
"ENSG00000008130",-0.229795877723458,6.57213978842474,1.95012582619847,0.162573292401072,"ENSG00000008130","NADK","65220",FALSE,FALSE,FALSE
"ENSG00000008226",-0.447172881540106,2.51547551824597,2.89594273005902,0.0888028124101865,"ENSG00000008226","DLEC1","9940",FALSE,FALSE,FALSE
"ENSG00000008282",-0.10240276409195,5.53524211465153,0.247806342852371,0.618623951903362,"ENSG00000008282","SYPL1","6856",FALSE,FALSE,FALSE
"ENSG00000008283",-0.11220288648892,6.03613378677313,0.631044539588984,0.426972428642666,"ENSG00000008283","CYB561","1534",FALSE,FALSE,FALSE
"ENSG00000008294",-0.00945114838243459,7.63102347609816,0.00821903364172272,0.927763640129104,"ENSG00000008294","SPAG9","9043",FALSE,FALSE,FALSE
"ENSG00000008323",-0.371844440488791,3.54060269793968,2.40147657614835,0.121220783481793,"ENSG00000008323","PLEKHG6","55200",FALSE,FALSE,FALSE
"ENSG00000008405",-0.106773102006278,5.53999552155589,0.56841572536014,0.450889152560884,"ENSG00000008405","CRY1","1407",FALSE,TRUE,FALSE
"ENSG00000008517",-0.266375702578082,4.94643598220346,0.563066351921293,0.453027394463019,"ENSG00000008517","IL32","9235",FALSE,FALSE,FALSE
"ENSG00000008735",-0.181855792515958,5.89527828913042,0.544437922710031,0.460599304505511,"ENSG00000008735","MAPK8IP2","23542",FALSE,FALSE,FALSE
"ENSG00000008838",-0.0554964500245244,6.60775725152849,0.292072922864477,0.58889520468363,"ENSG00000008838","MED24","9862",FALSE,FALSE,FALSE
"ENSG00000008952",-0.0941393728464599,6.56851994887847,0.297948872007126,0.585171160185026,"ENSG00000008952","SEC62","7095",FALSE,FALSE,FALSE
"ENSG00000008988",-0.173452094129152,7.52661871937944,1.24059311085887,0.265356777514588,"ENSG00000008988","RPS20","6224",FALSE,FALSE,FALSE
"ENSG00000009335",-0.0795965553384135,7.21529503475893,0.592213183047932,0.441564568436023,"ENSG00000009335","UBE3C","9690",FALSE,FALSE,FALSE
"ENSG00000009413",-0.0695536067799301,8.30773130991908,0.135094452169099,0.713207332281286,"ENSG00000009413","REV3L","5980",FALSE,FALSE,FALSE
"ENSG00000009765",-0.0803659206756161,-0.476446583118422,0.0217693126307381,0.882702436922141,"ENSG00000009765","IYD","389434",FALSE,FALSE,FALSE
"ENSG00000009830",-0.169060395903665,5.95635005137196,1.90568187368406,0.167443713057516,"ENSG00000009830","POMT2","29954",FALSE,FALSE,FALSE
"ENSG00000009950",-0.710690317218654,3.54391582627539,4.47234434424658,0.0344476963358259,"ENSG00000009950","MLXIPL","51085",TRUE,TRUE,FALSE
"ENSG00000009954",-0.0232209251555635,7.78076113183628,0.0297556408092134,0.863045849442063,"ENSG00000009954","BAZ1B","9031",FALSE,FALSE,FALSE
"ENSG00000010030",-0.211523188271436,2.38657615550127,0.696298916046146,0.404030113623824,"ENSG00000010030","ETV7","51513",FALSE,FALSE,FALSE
"ENSG00000010165",-0.130338260469192,5.30411418837417,1.01659996934671,0.313326865796461,"ENSG00000010165","METTL13","51603",FALSE,FALSE,FALSE
"ENSG00000010256",-0.221355855579624,6.05334336423874,2.32647590919701,0.127189533058824,"ENSG00000010256","UQCRC1","7384",FALSE,FALSE,FALSE
"ENSG00000010292",-0.131192978040663,7.69904829687305,1.23326800820429,0.266772428430967,"ENSG00000010292","NCAPD2","9918",FALSE,FALSE,FALSE
"ENSG00000010310",-0.229176514801573,3.08573458610739,0.552083750363707,0.457467522686363,"ENSG00000010310","GIPR","2696",FALSE,FALSE,FALSE
"ENSG00000010318",-0.0297121014114493,3.07375399444629,0.0322965067249754,0.857378445497337,"ENSG00000010318","PHF7","51533",FALSE,FALSE,FALSE
"ENSG00000010327",-0.162326849126068,6.93375840560917,0.338417628731563,0.560744023706377,"ENSG00000010327","STAB1","23166",FALSE,FALSE,FALSE
"ENSG00000010379",-0.706903052235598,-0.769724303554945,4.6435280668198,0.0311708580120606,"ENSG00000010379","SLC6A13","6540",TRUE,FALSE,FALSE
"ENSG00000010539",-0.0874413355752184,3.97824919541321,0.825192205223431,0.363666447477772,"ENSG00000010539","ZNF200","7752",FALSE,FALSE,FALSE
"ENSG00000010626",-0.133110666333485,2.7228682874536,0.555259187481283,0.456176719777601,"ENSG00000010626","LRRC23","10233",FALSE,FALSE,FALSE
"ENSG00000010704",-0.0525490908527863,2.75320784595392,0.0407801937703454,0.839962798060389,"ENSG00000010704","HFE","3077",FALSE,FALSE,FALSE
"ENSG00000010803",-0.00689703862721591,6.0123207234675,0.00335187935398551,0.953831933399752,"ENSG00000010803","SCMH1","22955",FALSE,FALSE,FALSE
"ENSG00000010818",-0.107125271195355,5.9259498116606,0.283616473654547,0.594340589766688,"ENSG00000010818","HIVEP2","3097",FALSE,FALSE,FALSE
"ENSG00000011007",-0.128086313477375,6.21611410015736,2.20444846605936,0.137613104139432,"ENSG00000011007","ELOA","6924",FALSE,FALSE,FALSE
"ENSG00000011009",-0.0917230356151681,5.01621295556393,0.49309116222669,0.482551638601714,"ENSG00000011009","LYPLA2","11313",FALSE,TRUE,FALSE
"ENSG00000011028",-0.260538734310006,6.49415798136667,0.879975729925505,0.348208326875635,"ENSG00000011028","MRC2","9902",FALSE,FALSE,FALSE
"ENSG00000011052",-0.671368240913884,3.96275450159894,2.97226358939173,0.0847032573979606,"ENSG00000011052","NME1-NME2","654364",FALSE,FALSE,FALSE
"ENSG00000011083",-0.972422819560693,-1.4842145243854,3.22962107360345,0.0723174200543509,"ENSG00000011083","SLC6A7","6534",FALSE,FALSE,FALSE
"ENSG00000011105",-0.194507174062497,5.32052228945911,1.26706428884086,0.26031814060102,"ENSG00000011105","TSPAN9","10867",FALSE,FALSE,FALSE
"ENSG00000011114",-0.101400017168375,6.37601023183471,0.44023091515173,0.507011023511787,"ENSG00000011114","BTBD7","55727",FALSE,FALSE,FALSE
"ENSG00000011132",-0.0538914941660671,5.01987920801187,0.104126674277865,0.746932563282563,"ENSG00000011132","APBA3","9546",FALSE,FALSE,FALSE
"ENSG00000011143",-0.0344108956583952,4.70759814401498,0.0831091813976599,0.773127340163303,"ENSG00000011143","MKS1","54903",FALSE,FALSE,FALSE
"ENSG00000011201",-0.0944567962977523,4.88150821119451,0.118264150962759,0.730924836777075,"ENSG00000011201","ANOS1","3730",FALSE,FALSE,FALSE
"ENSG00000011243",-0.0548522086154862,6.29917594820961,0.158579848131112,0.690467395572839,"ENSG00000011243","AKAP8L","26993",FALSE,FALSE,FALSE
"ENSG00000011260",-0.13321830500637,5.39128379152208,1.07801865158112,0.299141220329356,"ENSG00000011260","UTP18","51096",FALSE,FALSE,FALSE
"ENSG00000011275",-0.110483551103709,6.24682156956535,1.12253330709105,0.289373620645512,"ENSG00000011275","RNF216","54476",FALSE,FALSE,FALSE
"ENSG00000011304",-0.0492177292253296,8.3176495110173,0.209837052860095,0.646895150268305,"ENSG00000011304","PTBP1","5725",FALSE,FALSE,FALSE
"ENSG00000011332",-0.276400008094896,3.72880209423168,1.05868614205372,0.303515036836593,"ENSG00000011332","DPF1","8193",FALSE,FALSE,FALSE
"ENSG00000011347",-0.250848090412586,6.25053247082123,1.24049844476947,0.265375012986744,"ENSG00000011347","SYT7","9066",FALSE,FALSE,FALSE
"ENSG00000011376",-0.0974100106898247,4.98889109616218,0.801543575635563,0.370632266146156,"ENSG00000011376","LARS2","23395",FALSE,FALSE,FALSE
"ENSG00000011422",-0.318643278939206,4.36303566280352,2.40611884527196,0.120861684966355,"ENSG00000011422","PLAUR","5329",FALSE,FALSE,FALSE
"ENSG00000011426",-0.139825764981627,6.46821382887706,0.729533725267984,0.393034368033556,"ENSG00000011426","ANLN","54443",FALSE,FALSE,FALSE
"ENSG00000011451",-0.019272859024631,6.26104162479692,0.0158006037520124,0.899969043687065,"ENSG00000011451","WIZ","58525",FALSE,FALSE,FALSE
"ENSG00000011454",-0.0174347200546562,6.57584026381737,0.0232511769735737,0.878805708857778,"ENSG00000011454","RABGAP1","23637",FALSE,FALSE,FALSE
"ENSG00000011478",-0.412714307496917,3.41962190291521,3.89249551072029,0.0485023043019754,"ENSG00000011478","QPCTL","54814",TRUE,FALSE,FALSE
"ENSG00000011485",-0.163621556139948,6.56934658061573,2.00875161269296,0.156393964719632,"ENSG00000011485","PPP5C","5536",FALSE,FALSE,FALSE
"ENSG00000011566",-0.0287831848820384,5.95984762211441,0.0558885257186574,0.813116444692858,"ENSG00000011566","MAP4K3","8491",FALSE,FALSE,FALSE
"ENSG00000011677",-0.565320089868582,1.52964140655752,1.07386206149476,0.300074724173564,"ENSG00000011677","GABRA3","2556",FALSE,FALSE,FALSE
"ENSG00000012061",-0.0199374898066544,5.54799927660358,0.0259279040792109,0.872076514453,"ENSG00000012061","ERCC1","2067",FALSE,FALSE,FALSE
"ENSG00000012211",-0.276813169187331,3.13165682364214,3.09030492979558,0.0787600476139629,"ENSG00000012211","PRICKLE3","4007",FALSE,FALSE,FALSE
"ENSG00000012232",-0.258813515988729,7.85299342532116,1.31176057858502,0.252076140289111,"ENSG00000012232","EXTL3","2137",FALSE,FALSE,FALSE
"ENSG00000012504",-0.585419579149963,-1.86265758129136,0.653588340220949,0.418832668303622,"ENSG00000012504","NR1H4","9971",FALSE,TRUE,FALSE
"ENSG00000012660",-0.0100808684795597,6.62195652858051,0.00278481207293169,0.957914114042544,"ENSG00000012660","ELOVL5","60481",FALSE,TRUE,FALSE
"ENSG00000012963",-0.174493554464758,6.23223308093961,1.49582772466117,0.221314452330231,"ENSG00000012963","UBR7","55148",FALSE,FALSE,FALSE
"ENSG00000013275",-0.546413033964926,5.62820477638991,15.6245622804696,7.72446735866134e-05,"ENSG00000013275","PSMC4","5704",TRUE,FALSE,FALSE
"ENSG00000013288",-0.150651689767679,5.66771502359486,0.958290896919038,0.327617861032401,"ENSG00000013288","MAN2B2","23324",FALSE,FALSE,FALSE
"ENSG00000013293",-0.6589543609829,5.49111476334876,3.15582914682177,0.0756562478360856,"ENSG00000013293","SLC7A14","57709",FALSE,FALSE,FALSE
"ENSG00000013297",-0.571641739862806,5.48582306424742,2.54635822963046,0.110548807950782,"ENSG00000013297","CLDN11","5010",FALSE,FALSE,FALSE
"ENSG00000013306",-0.280645887868131,6.63214450258396,4.09808822412784,0.0429317322830546,"ENSG00000013306","SLC25A39","51629",TRUE,FALSE,FALSE
"ENSG00000013364",-0.381093813343238,6.29280275673374,1.92364613169943,0.165455269637502,"ENSG00000013364","MVP","9961",FALSE,FALSE,FALSE
"ENSG00000013374",-0.0837857539382908,5.70523762675277,0.451731264204795,0.501513949183934,"ENSG00000013374","NUB1","51667",FALSE,FALSE,FALSE
"ENSG00000013503",-0.124334682175573,4.53884464286948,0.776434665311811,0.378233768638825,"ENSG00000013503","POLR3B","55703",FALSE,FALSE,FALSE
"ENSG00000013523",-0.246188967025098,5.97308299198001,3.09049245351247,0.0787509717607414,"ENSG00000013523","ANGEL1","23357",FALSE,FALSE,FALSE
"ENSG00000013563",-0.0961602500196919,4.42408675518508,0.350849472777298,0.55363265761902,"ENSG00000013563","DNASE1L1","1774",FALSE,FALSE,FALSE
"ENSG00000013573",-0.117859448860475,7.27504042703326,0.563460041909011,0.452869488798876,"ENSG00000013573","DDX11","1663",FALSE,FALSE,FALSE
"ENSG00000013588",-0.108059976781009,5.90072773825876,0.0764921743387958,0.782108623856019,"ENSG00000013588","GPRC5A","9052",FALSE,FALSE,FALSE
"ENSG00000013810",-0.220968542407062,6.9176908198578,1.23613723299307,0.266216803968006,"ENSG00000013810","TACC3","10460",FALSE,FALSE,FALSE
"ENSG00000014138",-0.190015506571929,6.10919325427929,2.07120152868113,0.15010322506861,"ENSG00000014138","POLA2","23649",FALSE,FALSE,FALSE
"ENSG00000014164",-0.164718396990836,4.8248553938805,1.68878718907352,0.193760921515221,"ENSG00000014164","ZC3H3","23144",FALSE,FALSE,FALSE
"ENSG00000014216",-0.0987980443121683,6.89327430058298,0.308384143768507,0.5786734360003,"ENSG00000014216","CAPN1","823",FALSE,FALSE,FALSE
"ENSG00000014257",-0.552155467204119,1.55244322156138,2.86272815153833,0.0906536282039891,"ENSG00000014257","ACP3","55",FALSE,FALSE,FALSE
"ENSG00000014641",-0.163352799478703,5.59048364459968,1.61618833522324,0.203624089955551,"ENSG00000014641","MDH1","4190",FALSE,FALSE,FALSE
"ENSG00000014824",-0.0327710015125435,5.99487679079055,0.0366805480790902,0.84811690865242,"ENSG00000014824","SLC30A9","10463",FALSE,FALSE,FALSE
"ENSG00000015133",-0.198910468679535,7.24951255067871,1.50940709663902,0.219229580455992,"ENSG00000015133","CCDC88C","440193",FALSE,FALSE,FALSE
"ENSG00000015285",-0.0468953094516495,2.91376592626502,0.0263874532741539,0.870957677838509,"ENSG00000015285","WAS","7454",FALSE,FALSE,FALSE
